Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
20406698;Habita;145522609;Concepción;Private room;35;1;5;2018-10-31;0.23;1;0;2020-07-17;Madrid;Spain;40.43556559526594, -3.653252768399868;Spain, Madrid, Concepción
20575760;PRIVATE LUXURY ROOM, CALATRAVA 6 (3);145927008;Palacio;Private room;50;1;3;2019-02-03;0.09;6;13;2020-07-17;Madrid;Spain;40.40884123302935, -3.711395399024899;Spain, Madrid, Palacio
20604416;Preciosa habitación compartida en Centro madrid•••;139789014;Universidad;Shared room;15;3;28;2020-04-02;0.83;24;365;2020-07-17;Madrid;Spain;40.424563531954476, -3.7092226669580444;Spain, Madrid, Universidad
20767452;Apartment near center;138397676;Palomeras Bajas;Entire home/apt;25;2;3;2017-10-15;0.09;2;0;2020-07-17;Madrid;Spain;40.38698604547935, -3.6553109803462327;Spain, Madrid, Palomeras Bajas
20785551;Rinconcito Acogedor  Valderzarza;147806617;Ciudad Universitaria;Private room;60;2;16;2019-11-05;0.47;1;88;2020-07-17;Madrid;Spain;40.46573509056869, -3.726753542816771;Spain, Madrid, Ciudad Universitaria
20823320;Piso luminoso a 5 minutos del Centro de Madrid;149359887;Numancia;Entire home/apt;85;15;7;2020-04-05;0.22;1;365;2020-07-17;Madrid;Spain;40.40063959044784, -3.6657719894646483;Spain, Madrid, Numancia
20839512;Alojate en el corazón de Madrid- Barbieri;145123279;Justicia;Entire home/apt;84;2;12;2020-04-08;0.36;5;346;2020-07-17;Madrid;Spain;40.42025065229039, -3.6975277240223843;Spain, Madrid, Justicia
20907944;auténtico CENTRO. authentic center;150237695;Embajadores;Private room;19;2;119;2020-03-04;3.47;1;0;2020-07-17;Madrid;Spain;40.41278056489473, -3.7040276661602856;Spain, Madrid, Embajadores
20925252;Rent just for champion;27172141;Embajadores;Entire home/apt;450;1;0;;;1;365;2020-07-17;Madrid;Spain;40.40649697727051, -3.701616370004117;Spain, Madrid, Embajadores
20987214;Tu Hogar en Malasaña, Centro. SVFI;40877988;Universidad;Entire home/apt;92;2;120;2020-04-22;3.5;61;126;2020-07-17;Madrid;Spain;40.42623274908236, -3.7066616653727134;Spain, Madrid, Universidad
21106564;embajadores 62;152196443;Embajadores;Private room;21;1;0;;;2;259;2020-07-17;Madrid;Spain;40.40718930958598, -3.7048281068869753;Spain, Madrid, Embajadores
21169917;Amazing loft in the centre + big rooftop terrace;7280945;Sol;Entire home/apt;149;4;39;2020-05-21;1.44;1;0;2020-07-17;Madrid;Spain;40.41657722990267, -3.7006798285407063;Spain, Madrid, Sol
21240989;San Mateo ( Center Madrid );28038703;Justicia;Entire home/apt;5000;3;22;2020-03-03;0.67;121;350;2020-07-17;Madrid;Spain;40.424967528888686, -3.6986960404310776;Spain, Madrid, Justicia
21307507;Madrid Centro, Atocha.;48327231;Cortes;Entire home/apt;90;25;3;2019-08-10;0.09;2;52;2020-07-17;Madrid;Spain;40.41345807458653, -3.698705212909575;Spain, Madrid, Cortes
21473919;Habitación muy amplia con sofa y terraza privada.;123778623;San Diego;Private room;15;28;22;2020-03-31;0.66;5;308;2020-07-17;Madrid;Spain;40.388615940757425, -3.6691895601520117;Spain, Madrid, San Diego
21525256;GRAND LUXURY APARTMENT BY EL PRADO MUSEUM;130720651;Jerónimos;Entire home/apt;350;5;8;2020-01-01;0.26;1;197;2020-07-17;Madrid;Spain;40.41345566762904, -3.6894928522278;Spain, Madrid, Jerónimos
21577038;Habitación Turistica Puerta Del Sol 6 camas;156279074;Sol;Shared room;20;1;1;2018-03-12;0.03;19;365;2020-07-17;Madrid;Spain;40.41635790312591, -3.701156185837312;Spain, Madrid, Sol
21584192;Vintage Chic Apartment at La Latina Sanitized Before Arrival;24258953;Embajadores;Entire home/apt;79;2;89;2020-03-15;3.01;6;45;2020-07-17;Madrid;Spain;40.408814801294774, -3.7090419807773327;Spain, Madrid, Embajadores
21589867;Flat in Lavapiés;157019371;Embajadores;Entire home/apt;60;3;20;2018-12-09;0.8;1;1;2020-07-17;Madrid;Spain;40.40806042252701, -3.701626961024508;Spain, Madrid, Embajadores
21737132;Casa entera para vacaciones en Madrid AGOSTO;7735208;Alameda de Osuna;Entire home/apt;60;15;0;;;2;0;2020-07-17;Madrid;Spain;40.45513412049676, -3.5924637223781013;Spain, Madrid, Alameda de Osuna
21766609;Puerta del Sol habitación compartida de 8 camas;156279074;Sol;Shared room;20;1;0;;;19;1;2020-07-17;Madrid;Spain;40.41601935768495, -3.701524245795164;Spain, Madrid, Sol
21777500;Puerta del Sol habitación femenina compartida de 8;156279074;Sol;Shared room;20;1;1;2018-12-30;0.05;19;365;2020-07-17;Madrid;Spain;40.4173565631282, -3.701964811331654;Spain, Madrid, Sol
21831640;Modern Loft in a Historical Building;159168323;Cortes;Entire home/apt;65;2;86;2020-06-14;2.77;1;11;2020-07-17;Madrid;Spain;40.41262943502351, -3.697039743024813;Spain, Madrid, Cortes
21859044;Be Mate Plaza España Atemporal 105;157114944;Casa de Campo;Entire home/apt;147;1;3;2019-12-24;0.12;36;0;2020-07-17;Madrid;Spain;40.42232386598112, -3.7160081831946394;Spain, Madrid, Casa de Campo
21859247;Be Mate Plaza España Oasis 402;157114944;Argüelles;Entire home/apt;147;1;4;2019-12-26;0.32;36;282;2020-07-17;Madrid;Spain;40.42269494907175, -3.7138180857995047;Spain, Madrid, Argüelles
21921308;Habitación calle cuchilleros;159625893;Sol;Private room;40;3;0;;;1;0;2020-07-17;Madrid;Spain;40.41472366082014, -3.707601258711435;Spain, Madrid, Sol
21988394;Single room in a beautiful house;11233926;Fuente del Berro;Private room;19;1;10;2020-06-08;0.31;21;0;2020-07-17;Madrid;Spain;40.42441033967717, -3.662019137388302;Spain, Madrid, Fuente del Berro
22080927;Habitación doble en el mejor barrio de Madrid;82640241;Goya;Private room;35;1;3;2018-01-02;0.09;1;0;2020-07-17;Madrid;Spain;40.42709026435709, -3.6750843651848806;Spain, Madrid, Goya
22142689;Piso en zona centro, Madrid;161714326;Palos de Moguer;Entire home/apt;45;2;0;;;1;0;2020-07-17;Madrid;Spain;40.402165600617494, -3.6886850504734916;Spain, Madrid, Palos de Moguer
22182200;Apartamento céntrico,acogedor,reformado, luminoso.;161947789;Universidad;Entire home/apt;45;2;43;2018-07-30;1.37;1;0;2020-07-17;Madrid;Spain;40.42879194939315, -3.706299216398955;Spain, Madrid, Universidad
22197453;Beautiful apartment,52m², next to the Royal Palace;159558182;Palacio;Entire home/apt;124;1;4;2018-04-20;0.06;22;0;2020-07-17;Madrid;Spain;40.41171756296463, -3.712886360888791;Spain, Madrid, Palacio
22206082;Madrid RÍO - Matadero - Cerca centro, acogedor.;58475565;Acacias;Entire home/apt;60;2;53;2020-03-26;1.77;1;365;2020-07-17;Madrid;Spain;40.40054772970589, -3.7031997878865113;Spain, Madrid, Acacias
22227272;ESPECTACULAR LOFT PLAZA MAYOR,MERCADO SAN MIGUEL;162416506;Palacio;Entire home/apt;75;2;116;2020-03-11;4.34;2;83;2020-07-17;Madrid;Spain;40.413816187090596, -3.7086677882095818;Spain, Madrid, Palacio
22242225;Puerta de Toledo espectacular view!;48693877;Embajadores;Private room;35;2;11;2019-06-16;0.35;1;45;2020-07-17;Madrid;Spain;40.40783085326764, -3.7096369321489866;Spain, Madrid, Embajadores
22316032;Chic & Sunny Designer - Best Experience in Callao;157229941;Universidad;Entire home/apt;70;2;45;2020-03-12;1.45;18;0;2020-07-17;Madrid;Spain;40.424524930040974, -3.7056428124124556;Spain, Madrid, Universidad
22337605;SB, 3.Habitación con cama single. Chueca;35575308;Justicia;Private room;25;1;74;2020-03-02;2.42;15;0;2020-07-17;Madrid;Spain;40.42057837305031, -3.698711719375412;Spain, Madrid, Justicia
22352494;Habitación Chamberi Metro Quévedo.;161283576;Trafalgar;Private room;15;2;26;2020-06-30;0.85;5;287;2020-07-17;Madrid;Spain;40.43364895444425, -3.7021013251738517;Spain, Madrid, Trafalgar
22449147;Amazing apartment with 10 balconies in Malasaña;164485317;Universidad;Entire home/apt;220;1;101;2020-03-10;3.32;1;1;2020-07-17;Madrid;Spain;40.423098964793034, -3.7073741880143563;Spain, Madrid, Universidad
22458464;Habitacion pequeña pero acogedora en Chamberí;66593342;Almagro;Private room;50;2;0;;;1;0;2020-07-17;Madrid;Spain;40.43654727918596, -3.69487669198365;Spain, Madrid, Almagro
22529103;DOUBLE ROOM / PUERTA DE TOLEDO / WITH BALCONY;102627910;Imperial;Private room;26;1;101;2019-06-17;3.3;2;0;2020-07-17;Madrid;Spain;40.40594703874831, -3.712499492047482;Spain, Madrid, Imperial
22585228;APARTAMENTO EN LA LATINA CENTRO MADRID;889294;Embajadores;Entire home/apt;90;3;0;;;1;0;2020-07-17;Madrid;Spain;40.408359776369814, -3.70897543199911;Spain, Madrid, Embajadores
22643360;2 hab+2 baños+A/A+Metro en la puerta directo a Sol;117415375;Bellas Vistas;Entire home/apt;70;3;31;2020-02-29;1.07;2;361;2020-07-17;Madrid;Spain;40.4529344473006, -3.702849020640975;Spain, Madrid, Bellas Vistas
22662955;Elegante y silencioso piso en calle Goya;19425048;Recoletos;Entire home/apt;130;3;22;2019-11-24;0.73;4;1;2020-07-17;Madrid;Spain;40.42414692088519, -3.6805850518291963;Spain, Madrid, Recoletos
22682978;Cosy 1 bedroom apartment next to Gran Via;160420172;Universidad;Entire home/apt;10;1;0;;;6;0;2020-07-17;Madrid;Spain;40.421914807685255, -3.7027760994858006;Spain, Madrid, Universidad
22682992;Beautiful apt in Madrid;142945848;Universidad;Entire home/apt;103;3;1;2018-09-25;0.05;7;363;2020-07-17;Madrid;Spain;40.42130387853508, -3.7058564188852725;Spain, Madrid, Universidad
22695114;Estudio Acogedor en el centro de Madrid;152145070;Arapiles;Entire home/apt;35;1;173;2019-12-29;5.67;3;198;2020-07-17;Madrid;Spain;40.430645140778, -3.7094641538652695;Spain, Madrid, Arapiles
22759109;New! Premium place for groups / families;168099983;Palacio;Entire home/apt;210;3;92;2020-03-09;3.07;1;38;2020-07-17;Madrid;Spain;40.41153479697269, -3.7098974058269287;Spain, Madrid, Palacio
22787596;APARTAMENT ADAPTED FOR REDUCED MOBILITY;103336792;Trafalgar;Private room;60;7;1;2019-10-09;0.11;28;365;2020-07-17;Madrid;Spain;40.43235900572683, -3.7029482591595015;Spain, Madrid, Trafalgar
22820338;Beautiful and modern Studio, 40 m², Central Madrid;159558182;Universidad;Entire home/apt;124;1;10;2020-03-02;0.2;22;12;2020-07-17;Madrid;Spain;40.42317801217889, -3.7101202406741134;Spain, Madrid, Universidad
22988883;Espectacular piso en Conde Duque (4+2 PAX) AC-WIFI;23774906;Universidad;Entire home/apt;115;3;62;2020-02-27;2.22;7;1;2020-07-17;Madrid;Spain;40.42625580164612, -3.7107714928338265;Spain, Madrid, Universidad
23041302;Classic flat in the best part of Madrid;6605739;Almagro;Entire home/apt;95;2;19;2019-10-15;0.65;1;0;2020-07-17;Madrid;Spain;40.427698679132796, -3.6920368132321157;Spain, Madrid, Almagro
23049783;PUERTA DE TOLEDO;1408525;Comillas;Entire home/apt;78;3;12;2020-02-14;0.55;53;78;2020-07-17;Madrid;Spain;40.39747060607427, -3.7119441305525673;Spain, Madrid, Comillas
23098909;STYLISH TWO-BEDROOM FLAT IN LATINA-LAVAPIES;171584015;Embajadores;Entire home/apt;75;2;80;2020-03-15;2.71;1;266;2020-07-17;Madrid;Spain;40.406750824520536, -3.7032160966651273;Spain, Madrid, Embajadores
23115929;Precioso Apartamento Con Vistas Impresionantes;171759560;Palacio;Entire home/apt;70;1;2;2020-07-15;2.0;2;332;2020-07-17;Madrid;Spain;40.415253101951265, -3.7092764572137122;Spain, Madrid, Palacio
23120646;Room in madrid, habitacion a 20 min del centro;112036930;Pinar del Rey;Private room;40;30;49;2018-12-23;1.67;1;0;2020-07-17;Madrid;Spain;40.47260235163359, -3.64851999995857;Spain, Madrid, Pinar del Rey
23160465;Two rooms with a private bathroom, Gran Via 15F;132022481;Universidad;Private room;60;1;187;2020-03-11;6.35;46;136;2020-07-17;Madrid;Spain;40.42263516761331, -3.7023321067669435;Spain, Madrid, Universidad
23317320;Habitación luminosa con baño privado y vistas;33857231;Castilla;Private room;29;1;3;2020-01-26;0.36;1;89;2020-07-17;Madrid;Spain;40.482163242954506, -3.675686754112076;Spain, Madrid, Castilla
23377510;HAB INDIVIDUAL CENTER (CENTRO);154890935;Universidad;Private room;20;1;11;2018-06-20;0.4;2;0;2020-07-17;Madrid;Spain;40.42618647687896, -3.7080883780202125;Spain, Madrid, Universidad
23440140;Pebels Star Home Malasaña;174860537;Universidad;Entire home/apt;72;1;18;2020-02-17;0.63;1;88;2020-07-17;Madrid;Spain;40.425826829354065, -3.7038480486146246;Spain, Madrid, Universidad
23517753;Maria de Molina III;28038703;El Viso;Entire home/apt;5000;3;10;2020-01-20;0.37;121;1;2020-07-17;Madrid;Spain;40.439198986125874, -3.6889956894158074;Spain, Madrid, El Viso
23561612;CENTRO SOL GRAN VIA CALLAO MALASAÑA D;2541550;Universidad;Entire home/apt;46;1;42;2019-06-04;1.82;10;23;2020-07-17;Madrid;Spain;40.4233797568346, -3.7096120224612132;Spain, Madrid, Universidad
23764479;Very well located 140m2 luminous flat;8211527;Universidad;Entire home/apt;135;2;29;2020-03-01;1.03;1;146;2020-07-17;Madrid;Spain;40.42538006943497, -3.7103427870090173;Spain, Madrid, Universidad
23800083;Amplio apartamento, Madrid Centro. WIFI;6039674;Niño Jesús;Entire home/apt;57;6;38;2020-03-05;1.38;2;361;2020-07-17;Madrid;Spain;40.40697069849171, -3.6764771611616056;Spain, Madrid, Niño Jesús
23854921;COZY NEW / MADRID CENTER / I (CENTER);179181919;Embajadores;Entire home/apt;69;2;44;2019-12-29;1.55;2;44;2020-07-17;Madrid;Spain;40.412455756578986, -3.701983973022401;Spain, Madrid, Embajadores
23872048;Magnífico piso en Plaza de Colón;80473977;Justicia;Entire home/apt;95;2;58;2020-03-12;2.07;16;89;2020-07-17;Madrid;Spain;40.426167933907436, -3.692512407976455;Spain, Madrid, Justicia
24029159;Sunny and Modern in the heart of Madrid;180859338;Embajadores;Entire home/apt;125;1;45;2020-03-01;1.65;1;320;2020-07-17;Madrid;Spain;40.410386972827276, -3.7039650065630343;Spain, Madrid, Embajadores
24047896;Cozy apartment with a patio in central Madrid;168690042;Embajadores;Entire home/apt;40;5;165;2020-05-17;6.22;1;39;2020-07-17;Madrid;Spain;40.409295817497444, -3.698498736640874;Spain, Madrid, Embajadores
24099364;Loft moderno en el centro de Madrid;181487360;Arapiles;Entire home/apt;45;2;42;2019-06-16;1.51;1;0;2020-07-17;Madrid;Spain;40.433325230610535, -3.711120448662034;Spain, Madrid, Arapiles
24306493;New & Stylish Apartment next to Plaza de Santa Ana;5000632;Cortes;Entire home/apt;77;2;70;2020-01-24;2.61;7;137;2020-07-17;Madrid;Spain;40.414240680226825, -3.6996437024626085;Spain, Madrid, Cortes
24309006;Loft y terraza para vivir Madrid ideal.;4182700;Opañel;Entire home/apt;55;3;4;2018-09-25;0.15;1;0;2020-07-17;Madrid;Spain;40.39206438527954, -3.719696057453532;Spain, Madrid, Opañel
24316929;Cute apartment in San Cosme;179506712;Embajadores;Entire home/apt;114;3;58;2020-02-16;2.23;5;0;2020-07-17;Madrid;Spain;40.40925302413678, -3.6973233795160056;Spain, Madrid, Embajadores
24446095;Sunset Malasaña for families by Allô Housing;4599639;Universidad;Entire home/apt;70;3;11;2019-06-14;0.42;37;365;2020-07-17;Madrid;Spain;40.424116920398525, -3.7041371493866393;Spain, Madrid, Universidad
24470468;Casa Nuri;83224467;Casa de Campo;Private room;100;2;20;2020-03-01;0.76;1;111;2020-07-17;Madrid;Spain;40.42374207779071, -3.729105833742291;Spain, Madrid, Casa de Campo
24507155;Hab cómoda y tranquila centro Lavapiés;138938277;Embajadores;Private room;22;4;1;2018-04-30;0.04;1;0;2020-07-17;Madrid;Spain;40.40768661236845, -3.702437342686377;Spain, Madrid, Embajadores
24518937;Magnífico apartamento en el Barrio de Salamanca;185215011;Guindalera;Entire home/apt;70;2;6;2018-07-19;0.22;1;1;2020-07-17;Madrid;Spain;40.43888259475109, -3.6731118097796065;Spain, Madrid, Guindalera
24587210;Cozzy Student accommodation university;34212673;Gaztambide;Private room;49;3;3;2018-07-14;0.11;26;165;2020-07-17;Madrid;Spain;40.43537519996032, -3.717046919670442;Spain, Madrid, Gaztambide
24629555;Chamartin-Ciudad Ramos Carrion;185903300;Prosperidad;Entire home/apt;171;1;4;2020-01-19;0.16;2;302;2020-07-17;Madrid;Spain;40.447077443282865, -3.66825833443157;Spain, Madrid, Prosperidad
24677283;Estudio en Madrid, malasana! Súper céntrico!;66875068;Universidad;Entire home/apt;40;2;14;2020-03-20;0.53;1;0;2020-07-17;Madrid;Spain;40.426325284871496, -3.705362015083322;Spain, Madrid, Universidad
24712321;HABITACIÓN GRANDE, CON CAMA DE MATRIMONIO;162393345;Argüelles;Private room;80;1;12;2019-11-03;0.45;2;365;2020-07-17;Madrid;Spain;40.42783282497527, -3.716859888280752;Spain, Madrid, Argüelles
24727506;bonito apartamento reformado lavapies;169274809;Embajadores;Entire home/apt;50;1;260;2020-07-07;9.67;1;9;2020-07-17;Madrid;Spain;40.40868406654632, -3.6999955410359413;Spain, Madrid, Embajadores
24805269;BARRIO DE SALAMANCA SUITE;42564461;Castellana;Entire home/apt;95;3;8;2020-03-08;0.34;1;8;2020-07-17;Madrid;Spain;40.435128105811344, -3.680000397676575;Spain, Madrid, Castellana
24819627;Modern apartment in the heart of Las Letras;121724634;Cortes;Entire home/apt;116;7;5;2020-02-29;0.32;7;365;2020-07-17;Madrid;Spain;40.4135811822942, -3.700243198532888;Spain, Madrid, Cortes
24821982;APARTMENTO 4 BEDROOMS-WIFI;176073966;Embajadores;Entire home/apt;99;90;0;;;4;365;2020-07-17;Madrid;Spain;40.41120759008867, -3.7055139651712183;Spain, Madrid, Embajadores
25251884;Madrid home.;190781038;Pradolongo;Private room;52;1;0;;;1;0;2020-07-17;Madrid;Spain;40.379739120982954, -3.708053431348852;Spain, Madrid, Pradolongo
25284361;El Gran Mesonero apartment - Wifi;191003013;Sol;Entire home/apt;230;5;21;2020-03-04;0.81;1;361;2020-07-17;Madrid;Spain;40.41973552877261, -3.7064075560872367;Spain, Madrid, Sol
25388216;Habitación doble cerca de la plaza mayor;29589910;Palacio;Private room;49;2;2;2019-12-08;0.26;1;90;2020-07-17;Madrid;Spain;40.40869791630233, -3.7126822380077376;Spain, Madrid, Palacio
25399490;Casa grande y luminosa en el centro de Madrid;191738951;Palacio;Entire home/apt;175;2;11;2019-10-24;0.42;1;179;2020-07-17;Madrid;Spain;40.410197263045355, -3.711346571841293;Spain, Madrid, Palacio
25478571;A Dos Pasos de Gran Via!;189499794;Embajadores;Private room;20;3;25;2019-08-25;1.0;29;0;2020-07-17;Madrid;Spain;40.41345435812366, -3.7056391252262317;Spain, Madrid, Embajadores
25544943;Balcones de Espinel;78820289;Pueblo Nuevo;Entire home/apt;115;15;0;;;1;0;2020-07-17;Madrid;Spain;40.43538303585806, -3.642529214089556;Spain, Madrid, Pueblo Nuevo
25571953;Apartamento Fresa 131, de un dormitorio;183684887;Sol;Entire home/apt;100;1;8;2020-03-05;0.32;17;6;2020-07-17;Madrid;Spain;40.41565135784316, -3.7067304540799246;Spain, Madrid, Sol
25575263;Estudio Lorca 305;183684887;Embajadores;Entire home/apt;67;1;17;2020-03-07;0.8;17;173;2020-07-17;Madrid;Spain;40.41248403309965, -3.7010979021583372;Spain, Madrid, Embajadores
25826074;Spacious room;25600462;Casco Histórico de Vicálvaro;Private room;18;10;0;;;1;0;2020-07-17;Madrid;Spain;40.39506008314011, -3.622567756437981;Spain, Madrid, Casco Histórico de Vicálvaro
25839050;Dingo,s House;145103493;Aluche;Private room;18;2;10;2018-08-08;0.4;2;0;2020-07-17;Madrid;Spain;40.396984112635074, -3.76170203634492;Spain, Madrid, Aluche
25853678;Un lugar en el mundo;194248625;Embajadores;Entire home/apt;30;30;33;2019-12-08;1.32;2;197;2020-07-17;Madrid;Spain;40.41187890497721, -3.7066950339625584;Spain, Madrid, Embajadores
25878155;Habitación Individual;145447488;Quintana;Private room;15;2;19;2020-03-01;0.79;2;90;2020-07-17;Madrid;Spain;40.439880341891126, -3.6418252746675126;Spain, Madrid, Quintana
26190842;Nice and bright studio in the center of Madrid;196840470;Universidad;Entire home/apt;70;2;1;2018-07-14;0.04;1;0;2020-07-17;Madrid;Spain;40.42349834427921, -3.7001631734796696;Spain, Madrid, Universidad
26266321;Habitación con baño propio;78466346;Valdeacederas;Private room;30;2;0;;;1;88;2020-07-17;Madrid;Spain;40.46771502379478, -3.7006430002003836;Spain, Madrid, Valdeacederas
26274187;Bright and artistic house with views in Madrid;197482516;Costillares;Private room;29;2;53;2020-01-24;2.16;2;89;2020-07-17;Madrid;Spain;40.47892323104289, -3.673028585330715;Spain, Madrid, Costillares
26342175;Cozy and Modern Apartment in Malasaña - ManteHouse;69224732;Universidad;Entire home/apt;80;1;2;2020-07-09;0.14;9;315;2020-07-17;Madrid;Spain;40.42380725929053, -3.7015338826289166;Spain, Madrid, Universidad
